year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_value,primary_eligibility,primary_denominator,comparison_sex,comparison_age,comparison_dual,comparison_race,comparison_eligibility,comparison_value,comparison_denominator,analysis_value
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17123,Marshall County,ILLINOIS,Urban,All,13005,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-5645
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17125,Mason County,ILLINOIS,Rural,All,13298,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-5352
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17127,Massac County,ILLINOIS,Rural,All,12844,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-5806
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17129,Menard County,ILLINOIS,Urban,All,12379,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-6271
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17131,Mercer County,ILLINOIS,Urban,All,14179,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-4471
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17133,Monroe County,ILLINOIS,Urban,All,13638,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-5012
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17135,Montgomery County,ILLINOIS,Rural,All,14413,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-4237
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17137,Morgan County,ILLINOIS,Rural,All,13539,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-5111
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17139,Moultrie County,ILLINOIS,Rural,All,14697,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-3953
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17141,Ogle County,ILLINOIS,Rural,All,12931,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-5719
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17143,Peoria County,ILLINOIS,Urban,All,12559,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-6091
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17145,Perry County,ILLINOIS,Rural,All,17179,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-1471
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17147,Piatt County,ILLINOIS,Urban,All,16228,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-2422
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17149,Pike County,ILLINOIS,Rural,All,15400,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-3250
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17151,Pope County,ILLINOIS,Rural,All,12813,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-5837
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17153,Pulaski County,ILLINOIS,Rural,All,12083,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-6567
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17155,Putnam County,ILLINOIS,Rural,All,13294,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-5356
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17157,Randolph County,ILLINOIS,Rural,All,13923,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-4727
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17159,Richland County,ILLINOIS,Rural,All,13215,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-5435
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17161,Rock Island County,ILLINOIS,Urban,All,12701,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-5949
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17163,St. Clair County,ILLINOIS,Urban,All,14501,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-4149
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17165,Saline County,ILLINOIS,Rural,All,13060,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-5590
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17167,Sangamon County,ILLINOIS,Urban,All,13560,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-5090
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17169,Schuyler County,ILLINOIS,Rural,All,10928,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-7722
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17171,Scott County,ILLINOIS,Rural,All,19477,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",827
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17173,Shelby County,ILLINOIS,Rural,All,13074,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-5576
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17175,Stark County,ILLINOIS,Urban,All,12693,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-5957
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17177,Stephenson County,ILLINOIS,Rural,All,13019,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-5631
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17179,Tazewell County,ILLINOIS,Urban,All,13307,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-5343
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17181,Union County,ILLINOIS,Rural,All,12920,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-5730
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17183,Vermilion County,ILLINOIS,Urban,All,15775,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-2875
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17185,Wabash County,ILLINOIS,Rural,All,13290,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-5360
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17187,Warren County,ILLINOIS,Rural,All,14072,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-4578
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17189,Washington County,ILLINOIS,Rural,All,14894,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-3756
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17191,Wayne County,ILLINOIS,Rural,All,12537,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-6113
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17193,White County,ILLINOIS,Rural,All,12379,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-6271
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17195,Whiteside County,ILLINOIS,Rural,All,12749,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-5901
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17197,Will County,ILLINOIS,Urban,All,17479,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-1171
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17199,Williamson County,ILLINOIS,Rural,All,14185,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-4465
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17201,Winnebago County,ILLINOIS,Urban,All,14150,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-4500
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,17203,Woodford County,ILLINOIS,Urban,All,13568,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,18650,"undefined",-5082
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,18001,Adams County,INDIANA,Rural,All,13598,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,16982,"undefined",-3384
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,18003,Allen County,INDIANA,Urban,All,13248,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,16982,"undefined",-3734
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,18005,Bartholomew County,INDIANA,Urban,All,14718,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,16982,"undefined",-2264
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,18007,Benton County,INDIANA,Urban,All,15876,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,16982,"undefined",-1106
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,18009,Blackford County,INDIANA,Rural,All,16312,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,16982,"undefined",-670
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,18011,Boone County,INDIANA,Urban,All,14830,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,16982,"undefined",-2152
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,18013,Brown County,INDIANA,Urban,All,15831,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,16982,"undefined",-1151
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,18015,Carroll County,INDIANA,Urban,All,12705,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,16982,"undefined",-4277
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,18017,Cass County,INDIANA,Rural,All,15122,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,16982,"undefined",-1860
2019,County,Average total cost,Unsmoothed actual,Difference from state/territory average,Primary chronic conditions,"Diabetes",All,All,Dual & non-dual,18019,Clark County,INDIANA,Urban,All,15064,Old Age / Survivor's Insurance,"undefined",All,All,Dual & non-dual,All,All,16982,"undefined",-1918
